#taxpath	A01.bins	A02.bins	A03.bins	A05.bins	A06.bins	A07.bins	A08.bins	A09.bins	A10.bins	A11.bins	A12.bins	A13.bins	A14.bins	A15.bins	A16.bins	A17.bins	A18.bins	A19.bins	A20.bins	C141.bins	C142.bins	C143.bins	C144.bins	C145.bins	C146.bins	C147.bins	C148.bins	C149.bins	C150.bins	C151.bins	C152.bins	C153.bins	C154.bins	C155.bins	C156.bins	C157.bins	C158.bins	C159.bins	C160.bins	C161.bins	C162.bins	C163.bins	C164.bins	C165.bins	C166.bins	C167.bins	C168.bins	C169.bins	C170.bins	C171.bins	C172.bins	C173.bins	C174.bins	C175.bins	C176.bins	C177.bins	C178.bins	C179.bins	C180.bins	C181.bins	C182.bins	C183.bins	C184.bins	C197.bins	C198.bins	C199.bins	C200.bins	C201.bins	C202.bins	C203.bins	C204.bins	C205.bins	C206.bins	C207.bins	C208.bins
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chitinimonadaceae	57	245	16	22	58	2	275	3	180	71	27	197	16	1	76	51	79	56	122	24	10	0	0	0	8	0	2	0	14	14	0	1	3	0	1	0	5	0	7	2	2	1	4	1	4	10	7	12	16	2	2	1	0	6	5	1	0	3	2	2	0	4	0	0	0	0	5	6	0	1	1	7	9	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chitinibacteraceae	4	6	21	34	8	13	1	2	0	1	22	3	3	14	7	0	1	1	1	0	0	1	0	2	0	2	0	0	0	0	2	0	9	3	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	31	20	70	66	80	75	99	65	15	25	67	6	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Burkholderiaceae	574	283	118	240	212	410	838	640	616	339	746	526	103	329	462	219	178	118	167	62	522	114	41	34	159	42	136	52	253	104	17	13	67	63	131	7	77	10	39	94	79	95	138	185	225	153	135	152	146	179	35	315	161	154	171	186	181	282	182	343	219	177	31	65	75	2	56	98	1	86	60	41	43	31	36
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__B1-7BS	9	9	6	3	5	6	3	11	0	2	4	2	2	3	4	7	5	9	12	5	0	2	25	15	1	17	4	9	3	5	0	0	26	21	10	0	9	0	12	2	0	0	0	2	2	3	3	1	2	2	1	14	6	5	27	17	15	20	5	3	13	1	1	0	0	0	3	0	0	2	1	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Aquaspirillaceae	2	1	4	3	2	0	2	4	2	0	1	0	0	0	0	16	9	4	4	1	0	0	2	1	1	2	0	0	1	0	0	0	1	4	0	0	1	0	1	0	1	2	0	1	8	1	1	4	8	8	0	7	124	45	10	12	2	26	43	29	5	66	1	0	0	0	1	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Alcaligenaceae	15	25	10	14	25	21	21	23	5	25	16	27	11	29	22	51	70	57	44	13	13	34	19	12	18	18	27	15	7	10	6	3	7	19	19	0	21	0	17	5	5	13	6	14	23	16	20	16	22	18	5	78	75	64	62	55	44	70	58	60	29	48	10	0	1	0	6	4	0	5	2	1	3	1	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__A21b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	4	1	0	0	3	0	0	5	1	0	1	0	0	0	0	0	0	0	0	5	5	1	0	4	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Beggiatoales;family__Beggiatoaceae	0	1	0	0	0	0	6	0	0	4	5	2	1	1	0	3	13	7	4	0	0	0	2	4	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	0	0	1	0	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__BD72BR169;family__unknown	3	0	1	4	2	4	4	2	0	1	7	1	0	2	5	1	0	0	1	0	1	0	0	1	0	2	0	0	2	2	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__B2M28;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Arenicellales;family__Arenicellaceae	2	0	0	2	0	8	0	12	0	0	0	0	1	8	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales;family__uncultured	0	3	2	0	0	0	0	0	1	0	0	1	0	0	0	2	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	8	0	1	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales;family__Shewanellaceae	0	0	3	11	2	3	3	0	0	1	4	3	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	2	1	0	17	22	5	13	12	11	32	42	15	12	32	1	10	0	0	1	0	0	0	0	0	1	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales;family__Psychromonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales;family__Pseudoalteromonadaceae	0	2	0	0	0	0	1	0	1	0	0	3	0	0	0	1	2	3	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales;family__Moritellaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales;family__Marinobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales;family__Idiomarinaceae	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	7	0	0	0	2	4	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales;family__Colwelliaceae	1	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales;family__AlteromonadalesIncertaeSedis	5	0	2	5	5	5	1	3	0	2	3	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	2	6	1	2	0	0	0	5	0	0	5	0	4	0	0	0	0	19	23	5	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales;family__Alteromonadaceae	930	775	871	445	952	775	316	226	437	658	653	237	329	276	550	6	7	4	5	9	14	4	105	16	8	189	131	15	13	82	7	0	97	116	387	0	144	2	23	1	0	2	2	3	2	6	0	3	0	1	0	677	387	117	150	136	35	137	161	68	33	384	4	546	586	30	420	135	1	36	49	2541	3346	430	182
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Aeromonadales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Aeromonadales;family__Succinivibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	36	4	1	7	5	5	9	3	1	46	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Aeromonadales;family__JI49D030	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Aeromonadales;family__Aeromonadaceae	68	6	102	68	54	71	43	63	54	27	70	68	18	34	52	62	77	45	52	6	4	0	6	5	7	8	2	2	3	8	1	2	15	3	7	0	7	0	5	18	18	16	35	32	42	43	30	17	24	32	17	55	469	48	74	63	38	248	318	92	51	457	6	3	1	0	2	2	0	0	0	0	0	2	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Acidithiobacillales;family__Acidithiobacillaceae	0	1	4	1	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	3	0	11	3	4	7	8	4	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Acidiferrobacterales;family__Acidiferrobacteraceae	0	0	1	3	0	1	0	2	1	1	4	2	1	2	2	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	2	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	5	6	11	11	5	5	4	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__211ds20;family__unknown	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	1	7	2	0	1	1	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__1013-28-CG33;family__unknown	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__uncultured;family__unknown	87	68	55	31	69	23	124	26	76	47	64	103	20	34	58	28	28	14	37	50	112	62	46	23	94	55	106	86	116	139	59	11	103	149	125	12	36	6	360	16	12	9	16	23	21	20	20	17	19	18	2	16	13	7	31	21	30	40	12	23	41	39	5	1	3	0	13	25	0	66	6	16	11	31	12
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Zavarziniales;family__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	1	3	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Zavarziniales;family__Zavarziniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Tistrellales;family__Tistrellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Tistrellales;family__Geminicoccaceae	2	7	1	0	2	3	5	2	2	1	0	5	1	3	0	3	1	4	7	26	14	3	6	23	18	12	6	7	18	11	0	5	15	23	5	0	14	2	11	6	9	9	17	18	12	9	10	11	14	5	1	24	20	10	17	13	3	18	4	2	2	3	0	0	2	0	0	1	0	0	2	2	5	38	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Thalassobaculales;family__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Thalassobaculales;family__Nisaeaceae	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Sphingomonadales;family__Sphingomonadaceae	1093	881	1037	770	1098	1333	1004	1595	1001	1268	1469	1131	707	1731	1653	515	422	459	463	419	460	282	715	509	400	665	660	511	488	1010	144	86	787	1051	904	30	999	39	819	149	93	133	227	308	368	289	220	236	202	276	48	1253	941	1041	1284	2717	4539	2403	4978	4444	2461	5427	353	3327	2958	17	1463	2136	62	1474	533	2812	3913	3643	4102
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Sneathiellales;family__Sneathiellaceae	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__SAR11clade;family__CladeIII	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__unknown	21	47	25	29	17	25	36	20	30	23	26	34	12	21	17	69	61	15	21	10	16	13	25	23	17	5	20	51	16	7	4	0	26	14	25	1	26	0	41	2	0	4	3	1	3	9	9	5	4	6	1	0	2	0	4	6	5	10	0	6	5	3	1	1	2	0	3	1	0	4	1	7	1	29	3
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__uncultured	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__bac2nit3	3	0	2	0	1	1	0	2	1	2	1	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	3	1	5	3	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__SM2D12	81	68	88	65	111	65	58	80	52	102	108	81	40	76	158	356	297	176	136	59	69	25	29	27	28	32	56	51	49	51	19	15	59	29	137	3	52	1	70	12	11	14	20	28	33	34	34	48	52	37	13	88	80	101	175	227	180	181	174	191	189	314	51	11	14	1	48	86	4	122	19	20	36	25	17
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__SM1B06	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	4	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	1	0	3	0	3	4	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__S25-593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__Rickettsiaceae	58	80	93	64	64	59	64	103	66	68	77	72	39	96	98	42	66	67	60	66	88	35	52	67	101	65	58	41	122	66	40	15	60	106	81	9	95	12	59	14	19	16	27	45	55	40	36	82	102	51	12	32	22	50	52	93	90	83	28	47	54	37	4	14	4	0	18	8	0	17	10	20	8	14	21
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__Mitochondria	144	228	147	291	128	218	146	185	179	190	197	77	54	155	97	29	62	69	91	79	375	150	72	103	143	103	199	126	213	96	20	14	104	111	166	8	137	11	100	24	18	19	32	57	71	27	16	30	17	13	0	124	74	74	161	148	125	98	47	73	43	69	8	8	27	0	18	16	0	27	16	40	32	14	16
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__Fokiniaceae	4	1	1	4	2	1	4	2	0	4	3	1	0	3	1	0	2	7	0	0	3	3	1	1	1	7	11	10	4	0	1	0	5	5	5	0	2	0	2	0	0	0	1	0	1	3	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__CandidatusHepatincola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	4	2	2	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__Anaplasmataceae	2	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales;family__AB1	3	9	8	2	4	4	5	5	6	6	3	7	2	3	5	1	2	2	6	7	1	6	1	4	1	1	12	3	2	5	0	0	6	4	10	0	1	0	1	1	2	0	3	1	6	1	0	0	1	4	0	3	3	3	10	9	5	3	1	1	2	3	0	2	1	1	6	7	0	6	9	44	32	56	31
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodospirillales;family__uncultured	24	37	16	9	35	14	40	15	42	34	20	30	12	18	17	59	68	93	108	11	8	3	0	1	7	4	3	3	21	6	2	2	11	1	16	0	1	0	5	13	14	6	20	14	26	20	19	16	28	15	2	44	67	43	50	82	52	65	51	82	64	128	17	6	3	1	20	44	5	59	10	18	11	9	11
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodospirillales;family__Thalassospiraceae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodospirillales;family__Terasakiellaceae	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	20	24	9	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodospirillales;family__Rhodospirillaceae	12	9	7	14	6	28	8	17	8	3	12	3	4	16	17	14	7	15	11	11	15	0	10	9	10	3	1	1	6	4	4	0	6	3	2	0	7	1	6	1	3	1	3	1	0	4	5	5	3	2	0	3	12	2	8	9	7	4	1	6	10	5	1	0	0	0	14	26	2	47	7	3	6	4	8
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodospirillales;family__Magnetospirillaceae	0	4	0	0	1	0	6	2	4	1	2	7	0	0	0	6	7	6	7	0	3	0	0	1	1	0	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	4	3	5	0	8	7	5	5	0	1	6	4	2	1	4	0	0	0	0	1	2	0	1	0	6	3	5	9
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodospirillales;family__Magnetospiraceae	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	1	1	1	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodospirillales;family__AEGEAN-169marinegroup	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	5	9	0	0	0	3	0	0	0	16	3	0	0	0	0	2	0	0	1	0	3	8	6	15	9	28	11	13	11	15	11	7	0	1	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodobacterales;family__Rhodobacteraceae	635	316	732	582	536	849	210	1118	224	628	1106	143	340	821	602	192	281	255	283	911	620	419	750	990	717	847	752	652	672	979	226	155	1171	1290	1340	87	1198	58	1099	682	607	760	1312	1626	1876	1443	1379	1235	1579	1496	323	689	1032	953	559	1139	1676	869	644	733	437	888	75	135	202	5	595	800	35	758	77	75	65	160	100
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhizobiales;family__uncultured	5	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	9	2	3	1	0	0	2	4	1	1	0	0	0	0	0	0	0	0	0	2	2	4	3
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhizobiales;family__Xanthobacteraceae	22	42	9	12	17	13	31	12	17	25	13	47	0	7	15	9	29	23	22	34	24	7	26	40	32	29	27	22	42	39	7	4	45	40	54	4	27	3	50	46	49	51	96	116	115	98	91	114	93	85	30	169	157	139	202	215	130	156	83	128	84	111	11	111	89	1	39	51	3	88	38	92	64	148	72
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhizobiales;family__WC3-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhizobiales;family__Stappiaceae	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhizobiales;family__Rhodomicrobiaceae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	2	1	1	3	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
