"","sample","sample_perc","args","read_count","p.adj","lab","sample_type","experiment"
"1169","C170","BT_WW","pleuromutilin",0.00203249240746,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1170","C170","BT_WW","polymyxin_peptide_polymyxin",0.000545510582802,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"1171","C170","BT_WW","rifamycin",0.0948473451805,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1172","C170","BT_WW","sulfonamide",0.0111309261614,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1173","C170","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"1174","C170","BT_WW","tetracycline",0.0184381478591,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"1175","C170","BT_WW","triclosan",0.00115108897826,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"1176","C170","BT_WW","unclassified",0.0341437169076,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"1177","C171","BT_WW","aminoglycoside",0.0647853089117,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1178","C171","BT_WW","aminoglycoside_aminocoumarin",0.000108344284088,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"1179","C171","BT_WW","antibacterial_free_fatty_acids",0.000128940983928,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"1180","C171","BT_WW","beta_lactam",0.090492139794,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1181","C171","BT_WW","diaminopyrimidine",0.00422674835119,0.01232,"Kruskal-Wallis: *","Wastewater",2
"1182","C171","BT_WW","fluoroquinolone",0.00494164428423,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1183","C171","BT_WW","fosfomycin",0.00146706186158,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"1184","C171","BT_WW","fosmidomycin",0.0224621483806,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"1185","C171","BT_WW","glycopeptide",0.133121386354,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"1186","C171","BT_WW","mls",0.112008831307,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"1187","C171","BT_WW","multidrug",1.36916369505,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"1188","C171","BT_WW","nitroimidazole",0.00714625494428,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"1189","C171","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1190","C171","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"1191","C171","BT_WW","peptide",0.0476371392599,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1192","C171","BT_WW","phenicol",0.00183836650352,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1193","C171","BT_WW","pleuromutilin",0.00355304044601,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1194","C171","BT_WW","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"1195","C171","BT_WW","rifamycin",0.120743051897,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1196","C171","BT_WW","sulfonamide",0.0101476098729,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1197","C171","BT_WW","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"1198","C171","BT_WW","tetracycline",0.0190063423937,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"1199","C171","BT_WW","triclosan",0.00100002307929,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"1200","C171","BT_WW","unclassified",0.0439557182761,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"1201","C172","BT_WW","aminoglycoside",0.0552417537348,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1202","C172","BT_WW","aminoglycoside_aminocoumarin",0.000283111602119,0.0142285714285714,"Kruskal-Wallis: *","Wastewater",2
"1203","C172","BT_WW","antibacterial_free_fatty_acids",0,0.00014375,"Kruskal-Wallis: ***","Wastewater",2
"1204","C172","BT_WW","beta_lactam",0.0919293173302,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1205","C172","BT_WW","diaminopyrimidine",0.00412044592893,0.01232,"Kruskal-Wallis: *","Wastewater",2
"1206","C172","BT_WW","fluoroquinolone",0.00379790613019,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1207","C172","BT_WW","fosfomycin",0,0.00507368421052632,"Kruskal-Wallis: **","Wastewater",2
"1208","C172","BT_WW","fosmidomycin",0.0261919662926,0.0185454545454545,"Kruskal-Wallis: *","Wastewater",2
"1209","C172","BT_WW","glycopeptide",0.0263395127457,3.264e-07,"Kruskal-Wallis: ****","Wastewater",2
"1210","C172","BT_WW","mls",0.0684963540892,0.000416470588235294,"Kruskal-Wallis: ***","Wastewater",2
"1211","C172","BT_WW","multidrug",2.28972095943,4.57333333333333e-07,"Kruskal-Wallis: ****","Wastewater",2
"1212","C172","BT_WW","nitroimidazole",0.0100037630543,0.000100923076923077,"Kruskal-Wallis: ***","Wastewater",2
"1213","C172","BT_WW","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Wastewater",2
"1214","C172","BT_WW","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Wastewater",2
"1215","C172","BT_WW","peptide",0.0518001069011,1.72e-07,"Kruskal-Wallis: ****","Wastewater",2
"1216","C172","BT_WW","phenicol",0.0027238316246,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1217","C172","BT_WW","pleuromutilin",0.00359394450468,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1218","C172","BT_WW","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Wastewater",2
"1219","C172","BT_WW","rifamycin",0.114627914202,2.14e-06,"Kruskal-Wallis: ****","Wastewater",2
"1220","C172","BT_WW","sulfonamide",0.0164584879083,2.20363636363636e-06,"Kruskal-Wallis: ****","Wastewater",2
"1221","C172","BT_WW","tetracenomycin_c",0.000240486992878,0.0213333333333333,"Kruskal-Wallis: *","Wastewater",2
"1222","C172","BT_WW","tetracycline",0.030368391707,2.948e-08,"Kruskal-Wallis: ****","Wastewater",2
"1223","C172","BT_WW","triclosan",0.000764819717252,3.2e-07,"Kruskal-Wallis: ****","Wastewater",2
"1224","C172","BT_WW","unclassified",0.0428627491846,1.29e-05,"Kruskal-Wallis: ****","Wastewater",2
"1225","C173","BT_CB","aminoglycoside",0.0403264802519,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1226","C173","BT_CB","aminoglycoside_aminocoumarin",0.00010561577463,0.0142285714285714,"Kruskal-Wallis: *","River_water",2
"1227","C173","BT_CB","antibacterial_free_fatty_acids",0.000167591697938,0.00014375,"Kruskal-Wallis: ***","River_water",2
"1228","C173","BT_CB","beta_lactam",0.0224469210269,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1229","C173","BT_CB","diaminopyrimidine",0.00825066820618,0.01232,"Kruskal-Wallis: *","River_water",2
"1230","C173","BT_CB","fluoroquinolone",0.00604510797728,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1231","C173","BT_CB","fosfomycin",0.00149396027876,0.00507368421052632,"Kruskal-Wallis: **","River_water",2
"1232","C173","BT_CB","fosmidomycin",0.0262129765985,0.0185454545454545,"Kruskal-Wallis: *","River_water",2
"1233","C173","BT_CB","glycopeptide",0.0171237552419,3.264e-07,"Kruskal-Wallis: ****","River_water",2
"1234","C173","BT_CB","mls",0.0445906899682,0.000416470588235294,"Kruskal-Wallis: ***","River_water",2
"1235","C173","BT_CB","multidrug",1.50952488517,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1236","C173","BT_CB","nitroimidazole",0.00721508175865,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1237","C173","BT_CB","nucleoside",0.000323393025167,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1238","C173","BT_CB","oxazolidinone",2.45630580184e-05,0.00100666666666667,"Kruskal-Wallis: **","River_water",2
"1239","C173","BT_CB","peptide",0.0141557675212,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1240","C173","BT_CB","phenicol",0.00301453361512,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1241","C173","BT_CB","pleuromutilin",0.000198627197556,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1242","C173","BT_CB","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","River_water",2
"1243","C173","BT_CB","rifamycin",0.0435470267922,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1244","C173","BT_CB","sulfonamide",0.00227403576001,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1245","C173","BT_CB","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","River_water",2
"1246","C173","BT_CB","tetracycline",0.0251167994464,2.948e-08,"Kruskal-Wallis: ****","River_water",2
"1247","C173","BT_CB","triclosan",0.0076104711296,3.2e-07,"Kruskal-Wallis: ****","River_water",2
"1248","C173","BT_CB","unclassified",0.0313694926113,1.29e-05,"Kruskal-Wallis: ****","River_water",2
"1249","C174","BT_CB","aminoglycoside",0.0499174408031,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1250","C174","BT_CB","aminoglycoside_aminocoumarin",0.000578890512596,0.0142285714285714,"Kruskal-Wallis: *","River_water",2
"1251","C174","BT_CB","antibacterial_free_fatty_acids",9.84200015835e-05,0.00014375,"Kruskal-Wallis: ***","River_water",2
"1252","C174","BT_CB","beta_lactam",0.0489770065023,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1253","C174","BT_CB","diaminopyrimidine",0.00633900035677,0.01232,"Kruskal-Wallis: *","River_water",2
"1254","C174","BT_CB","fluoroquinolone",0.00830811191449,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1255","C174","BT_CB","fosfomycin",0.00226578420912,0.00507368421052632,"Kruskal-Wallis: **","River_water",2
"1256","C174","BT_CB","fosmidomycin",0.0209552986786,0.0185454545454545,"Kruskal-Wallis: *","River_water",2
"1257","C174","BT_CB","glycopeptide",0.0234796964351,3.264e-07,"Kruskal-Wallis: ****","River_water",2
"1258","C174","BT_CB","mls",0.0763622853666,0.000416470588235294,"Kruskal-Wallis: ***","River_water",2
"1259","C174","BT_CB","multidrug",0.576467404154,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1260","C174","BT_CB","nitroimidazole",0.00497849630003,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1261","C174","BT_CB","nucleoside",0.000489912896771,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1262","C174","BT_CB","oxazolidinone",9.61661084175e-05,0.00100666666666667,"Kruskal-Wallis: **","River_water",2
"1263","C174","BT_CB","peptide",0.0180684138547,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1264","C174","BT_CB","phenicol",0.00868914725197,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1265","C174","BT_CB","pleuromutilin",0.000252732843572,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1266","C174","BT_CB","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","River_water",2
"1267","C174","BT_CB","rifamycin",0.0424964444171,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1268","C174","BT_CB","sulfonamide",0.00756755913236,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1269","C174","BT_CB","tetracenomycin_c",0.000117079555787,0.0213333333333333,"Kruskal-Wallis: *","River_water",2
"1270","C174","BT_CB","tetracycline",0.0645596708676,2.948e-08,"Kruskal-Wallis: ****","River_water",2
"1271","C174","BT_CB","triclosan",0.011813667244,3.2e-07,"Kruskal-Wallis: ****","River_water",2
"1272","C174","BT_CB","unclassified",0.0388859434828,1.29e-05,"Kruskal-Wallis: ****","River_water",2
"1273","C175","BT_CB","aminoglycoside",0.074184396685,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1274","C175","BT_CB","aminoglycoside_aminocoumarin",0.000150594462175,0.0142285714285714,"Kruskal-Wallis: *","River_water",2
"1275","C175","BT_CB","antibacterial_free_fatty_acids",0.000250912335675,0.00014375,"Kruskal-Wallis: ***","River_water",2
"1276","C175","BT_CB","beta_lactam",0.0335357824554,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1277","C175","BT_CB","diaminopyrimidine",0.0029320474458,0.01232,"Kruskal-Wallis: *","River_water",2
"1278","C175","BT_CB","fluoroquinolone",0.00958587535478,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1279","C175","BT_CB","fosfomycin",0.000990239844803,0.00507368421052632,"Kruskal-Wallis: **","River_water",2
"1280","C175","BT_CB","fosmidomycin",0.0299793905405,0.0185454545454545,"Kruskal-Wallis: *","River_water",2
"1281","C175","BT_CB","glycopeptide",0.0152658975347,3.264e-07,"Kruskal-Wallis: ****","River_water",2
"1282","C175","BT_CB","mls",0.110366457337,0.000416470588235294,"Kruskal-Wallis: ***","River_water",2
"1283","C175","BT_CB","multidrug",1.7834471508,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1284","C175","BT_CB","nitroimidazole",0.00624361535136,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1285","C175","BT_CB","nucleoside",0.000138335013495,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1286","C175","BT_CB","oxazolidinone",0.000273185251841,0.00100666666666667,"Kruskal-Wallis: **","River_water",2
"1287","C175","BT_CB","peptide",0.0149973363259,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1288","C175","BT_CB","phenicol",0.0100262305465,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1289","C175","BT_CB","pleuromutilin",6.37237677906e-05,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1290","C175","BT_CB","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","River_water",2
"1291","C175","BT_CB","rifamycin",0.0692804803419,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1292","C175","BT_CB","sulfonamide",0.00548541717719,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1293","C175","BT_CB","tetracenomycin_c",2.55842636483e-05,0.0213333333333333,"Kruskal-Wallis: *","River_water",2
"1294","C175","BT_CB","tetracycline",0.0338892033733,2.948e-08,"Kruskal-Wallis: ****","River_water",2
"1295","C175","BT_CB","triclosan",0.0151921693036,3.2e-07,"Kruskal-Wallis: ****","River_water",2
"1296","C175","BT_CB","unclassified",0.0324938840032,1.29e-05,"Kruskal-Wallis: ****","River_water",2
"1297","C176","BT_CB","aminoglycoside",0.0677446565755,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1298","C176","BT_CB","aminoglycoside_aminocoumarin",0.000111904976108,0.0142285714285714,"Kruskal-Wallis: *","River_water",2
"1299","C176","BT_CB","antibacterial_free_fatty_acids",0.000133178578337,0.00014375,"Kruskal-Wallis: ***","River_water",2
"1300","C176","BT_CB","beta_lactam",0.0309303815751,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1301","C176","BT_CB","diaminopyrimidine",0.00426171450679,0.01232,"Kruskal-Wallis: *","River_water",2
"1302","C176","BT_CB","fluoroquinolone",0.011559170854,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1303","C176","BT_CB","fosfomycin",0.00113645720181,0.00507368421052632,"Kruskal-Wallis: **","River_water",2
"1304","C176","BT_CB","fosmidomycin",0.0303101451264,0.0185454545454545,"Kruskal-Wallis: *","River_water",2
"1305","C176","BT_CB","glycopeptide",0.00829597795845,3.264e-07,"Kruskal-Wallis: ****","River_water",2
"1306","C176","BT_CB","mls",0.0713478046643,0.000416470588235294,"Kruskal-Wallis: ***","River_water",2
"1307","C176","BT_CB","multidrug",0.939748765765,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1308","C176","BT_CB","nitroimidazole",0.00575551134423,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1309","C176","BT_CB","nucleoside",0.000192740857091,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1310","C176","BT_CB","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","River_water",2
"1311","C176","BT_CB","peptide",0.0109181817124,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1312","C176","BT_CB","phenicol",0.00277235743705,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1313","C176","BT_CB","pleuromutilin",0.000157841278029,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1314","C176","BT_CB","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","River_water",2
"1315","C176","BT_CB","rifamycin",0.111253178704,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1316","C176","BT_CB","sulfonamide",0.00122661893553,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1317","C176","BT_CB","tetracenomycin_c",7.12926218608e-05,0.0213333333333333,"Kruskal-Wallis: *","River_water",2
"1318","C176","BT_CB","tetracycline",0.0324374165299,2.948e-08,"Kruskal-Wallis: ****","River_water",2
"1319","C176","BT_CB","triclosan",0.0127320931323,3.2e-07,"Kruskal-Wallis: ****","River_water",2
"1320","C176","BT_CB","unclassified",0.0363121427839,1.29e-05,"Kruskal-Wallis: ****","River_water",2
"1321","C177","BT_CB","aminoglycoside",0.0450533506089,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1322","C177","BT_CB","aminoglycoside_aminocoumarin",0.000174256434893,0.0142285714285714,"Kruskal-Wallis: *","River_water",2
"1323","C177","BT_CB","antibacterial_free_fatty_acids",0.000362920791162,0.00014375,"Kruskal-Wallis: ***","River_water",2
"1324","C177","BT_CB","beta_lactam",0.0197035523496,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1325","C177","BT_CB","diaminopyrimidine",0.00472195842566,0.01232,"Kruskal-Wallis: *","River_water",2
"1326","C177","BT_CB","fluoroquinolone",0.0100323197736,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1327","C177","BT_CB","fosfomycin",0.000214843140503,0.00507368421052632,"Kruskal-Wallis: **","River_water",2
"1328","C177","BT_CB","fosmidomycin",0.0276780845887,0.0185454545454545,"Kruskal-Wallis: *","River_water",2
"1329","C177","BT_CB","glycopeptide",0.0190828868655,3.264e-07,"Kruskal-Wallis: ****","River_water",2
"1330","C177","BT_CB","mls",0.0709554405354,0.000416470588235294,"Kruskal-Wallis: ***","River_water",2
"1331","C177","BT_CB","multidrug",1.0418937456,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1332","C177","BT_CB","nitroimidazole",0.00444698230113,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1333","C177","BT_CB","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1334","C177","BT_CB","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","River_water",2
"1335","C177","BT_CB","peptide",0.013450398437,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1336","C177","BT_CB","phenicol",0.00213757617266,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1337","C177","BT_CB","pleuromutilin",4.608517983e-05,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1338","C177","BT_CB","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","River_water",2
"1339","C177","BT_CB","rifamycin",0.0991073919924,2.14e-06,"Kruskal-Wallis: ****","River_water",2
"1340","C177","BT_CB","sulfonamide",0.00117542716969,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1341","C177","BT_CB","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","River_water",2
"1342","C177","BT_CB","tetracycline",0.0295711359281,2.948e-08,"Kruskal-Wallis: ****","River_water",2
"1343","C177","BT_CB","triclosan",0.0125978906523,3.2e-07,"Kruskal-Wallis: ****","River_water",2
"1344","C177","BT_CB","unclassified",0.0379892364019,1.29e-05,"Kruskal-Wallis: ****","River_water",2
"1345","C178","BT_CB","aminoglycoside",0.0334745540381,2.20363636363636e-06,"Kruskal-Wallis: ****","River_water",2
"1346","C178","BT_CB","aminoglycoside_aminocoumarin",0.000365188450615,0.0142285714285714,"Kruskal-Wallis: *","River_water",2
"1347","C178","BT_CB","antibacterial_free_fatty_acids",0.000869224593391,0.00014375,"Kruskal-Wallis: ***","River_water",2
"1348","C178","BT_CB","beta_lactam",0.0213472798194,1.72e-07,"Kruskal-Wallis: ****","River_water",2
"1349","C178","BT_CB","diaminopyrimidine",0.000237736640927,0.01232,"Kruskal-Wallis: *","River_water",2
"1350","C178","BT_CB","fluoroquinolone",0.00878183333492,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
"1351","C178","BT_CB","fosfomycin",0,0.00507368421052632,"Kruskal-Wallis: **","River_water",2
"1352","C178","BT_CB","fosmidomycin",0.0162368327299,0.0185454545454545,"Kruskal-Wallis: *","River_water",2
"1353","C178","BT_CB","glycopeptide",0.0181438145011,3.264e-07,"Kruskal-Wallis: ****","River_water",2
"1354","C178","BT_CB","mls",0.0473762737731,0.000416470588235294,"Kruskal-Wallis: ***","River_water",2
"1355","C178","BT_CB","multidrug",0.906040753756,4.57333333333333e-07,"Kruskal-Wallis: ****","River_water",2
"1356","C178","BT_CB","nitroimidazole",0.0029312682737,0.000100923076923077,"Kruskal-Wallis: ***","River_water",2
"1357","C178","BT_CB","nucleoside",0.000279549617975,0.000139733333333333,"Kruskal-Wallis: ***","River_water",2
